TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
"Jan 26, 2016",176.5,177.45,175.5,175.99,143300
"Jan 25, 2016",179.5,180.99,176.8,177.15,304400
"Jan 22, 2016",180.0,180.0,177.53,177.84,274800
"Jan 21, 2016",176.85,180.8,176.5,178.9,1646300
"Jan 20, 2016",180.0,181.24,176.0,177.39,465300
"Jan 19, 2016",182.0,182.0,178.11,180.99,804700
"Jan 18, 2016",181.11,182.99,175.3,179.9,935600
"Jan 15, 2016",189.0,189.4,183.0,184.52,243300
"Jan 14, 2016",191.0,191.0,186.1,187.51,942400
"Jan 13, 2016",193.4,194.84,192.04,192.81,163900
"Jan 12, 2016",189.06,194.9,189.01,193.01,165100
"Jan 11, 2016",193.99,194.0,189.52,190.9,2025100
"Jan 10, 2016",195.28,196.0,192.86,193.36,769600
"Jan 9, 2016",195.28,196.0,192.86,193.36,769600
"Jan 8, 2016",195.28,196.0,192.86,193.36,769600
"Jan 7, 2016",198.05,198.05,195.5,196.24,356900
"Jan 6, 2016",201.0,201.0,198.0,198.43,531300
"Jan 5, 2016",199.0,201.35,197.01,200.01,85500
"Jan 4, 2016",201.1,201.5,199.51,200.07,209800
"Jan 1, 2016",200.5,201.89,200.5,201.07,50100
"Dec 31, 2015",200.21,201.2,198.99,200.12,779200
"Dec 30, 2015",200.75,201.5,200.03,201.04,151600
"Dec 29, 2015",199.9,201.85,199.9,200.82,332700
"Dec 28, 2015",202.0,202.0,199.01,199.8,711600
"Dec 23, 2015",199.99,202.48,199.1,201.8,5858600
"Dec 22, 2015",202.25,203.45,198.75,199.15,1136200
"Dec 21, 2015",206.0,207.5,197.91,200.08,6031400
"Dec 18, 2015",217.5,220.0,208.32,208.32,7761600
"Dec 17, 2015",214.1,221.0,212.32,219.28,145700
"Dec 16, 2015",213.05,215.95,213.05,215.27,92300
"Dec 15, 2015",213.41,217.9,213.41,215.01,163000
"Dec 14, 2015",212.51,216.88,212.51,216.09,70800
"Dec 11, 2015",214.01,216.47,213.6,215.39,39300
"Dec 10, 2015",215.0,216.5,214.0,215.04,324800
"Dec 9, 2015",211.52,214.95,211.0,214.03,144900
"Dec 8, 2015",209.0,212.8,209.0,211.23,92800
"Dec 7, 2015",206.25,212.0,206.25,210.14,123800
"Dec 4, 2015",208.62,210.5,208.52,209.2,112400
"Dec 3, 2015",201.98,209.5,200.56,208.52,204300
"Dec 2, 2015",200.0,205.5,200.0,202.52,274700
"Dec 1, 2015",204.9,205.99,199.0,199.4,1820000
"Nov 30, 2015",205.11,208.15,200.01,202.91,815600
"Nov 27, 2015",206.01,208.89,206.0,208.0,35200
"Nov 26, 2015",209.0,209.75,206.5,206.86,41400
"Nov 25, 2015",212.0,212.8,207.0,207.92,220600
"Nov 24, 2015",210.0,213.99,210.0,212.51,253100
"Nov 23, 2015",212.0,213.48,211.5,212.1,160500
"Nov 20, 2015",213.0,213.25,211.9,212.01,64000
"Nov 19, 2015",212.0,213.75,211.6,212.26,1592400
"Nov 18, 2015",212.08,213.5,211.0,211.39,92300
"Nov 17, 2015",210.0,212.29,210.0,212.08,113000
"Nov 16, 2015",208.11,209.85,208.11,208.84,1203800
"Nov 13, 2015",210.0,211.7,209.01,210.02,3728400
"Nov 12, 2015",208.5,212.0,206.1,211.18,235200
"Nov 11, 2015",205.5,209.4,205.11,208.94,30500
"Nov 10, 2015",202.1,208.0,202.1,206.92,160900
"Nov 9, 2015",210.5,212.0,210.0,211.58,40500
"Nov 6, 2015",210.59,211.45,210.5,210.99,654800
"Nov 5, 2015",211.9,212.5,210.25,210.59,677700
"Nov 4, 2015",208.52,212.0,208.5,211.0,512200
"Nov 3, 2015",208.51,210.5,208.5,209.31,82300
"Nov 2, 2015",209.5,210.74,208.61,210.0,558300
"Oct 30, 2015",213.5,213.5,208.1,209.69,634800
"Oct 29, 2015",207.99,209.5,207.01,208.59,1319000
"Oct 28, 2015",208.0,208.99,207.5,207.99,217800
"Oct 27, 2015",206.02,207.9,206.02,207.03,456100
"Oct 26, 2015",207.5,209.5,206.53,207.0,135200
"Oct 22, 2015",210.0,210.01,207.0,208.0,782100
"Oct 21, 2015",205.0,211.0,205.0,209.67,574600
"Oct 20, 2015",204.5,205.55,204.27,204.97,54400
"Oct 19, 2015",208.9,208.9,205.0,205.21,261100
"Oct 16, 2015",206.0,207.0,204.05,206.51,127000
"Oct 15, 2015",206.9,208.0,205.0,205.7,1342600
"Oct 14, 2015",205.0,208.0,202.15,205.46,112300
"Oct 13, 2015",204.15,207.69,204.0,206.04,1254800
"Oct 12, 2015",202.6,209.01,201.5,204.2,1123900
"Oct 9, 2015",202.5,205.95,200.5,202.93,438500
"Oct 8, 2015",202.0,205.0,193.8,201.67,649200
"Oct 7, 2015",203.0,204.65,202.0,204.0,130400
"Oct 6, 2015",199.9,204.49,199.0,203.25,157300
"Oct 5, 2015",198.03,198.51,197.11,198.01,47900
"Oct 2, 2015",199.0,200.0,198.0,198.27,370300
"Oct 1, 2015",198.0,200.5,196.8,197.87,426600
"Sep 30, 2015",203.0,203.0,197.0,197.68,550200
"Sep 29, 2015",203.5,203.5,199.01,199.99,349600
"Sep 28, 2015",207.95,207.95,203.63,204.65,144300
"Sep 23, 2015",204.2,206.15,203.52,204.71,48900
"Sep 22, 2015",207.5,208.5,204.5,205.27,785700
"Sep 21, 2015",204.5,209.0,200.31,207.36,127800
"Sep 18, 2015",208.5,208.5,202.1,202.62,289000
"Sep 17, 2015",212.5,213.0,207.0,208.16,480400
"Sep 16, 2015",211.78,212.0,210.0,211.47,57900
"Sep 15, 2015",215.0,215.0,210.0,211.94,1051800
"Sep 14, 2015",217.0,217.0,208.31,212.9,190400
"Sep 11, 2015",224.0,224.0,215.15,216.44,32600
"Sep 10, 2015",215.0,221.95,212.2,220.02,96800
"Sep 9, 2015",212.5,217.5,209.5,215.14,228900
"Sep 8, 2015",212.5,217.45,209.0,214.8,301500
"Sep 7, 2015",213.2,214.0,208.0,210.02,761300
"Sep 4, 2015",219.9,223.99,211.1,213.15,63200
"Sep 3, 2015",211.55,214.93,211.55,214.0,357000
"Sep 2, 2015",218.0,218.0,212.01,213.03,557500
"Sep 1, 2015",221.0,221.7,217.3,218.91,191700
"Aug 31, 2015",210.0,222.9,209.05,222.85,1053700
"Aug 28, 2015",210.5,213.0,208.25,212.29,321800
"Aug 27, 2015",209.9,211.69,207.0,207.52,940100
"Aug 26, 2015",210.01,212.0,206.0,207.08,860600
"Aug 25, 2015",213.8,214.0,209.01,211.69,1028000
"Aug 24, 2015",206.61,209.9,200.94,208.99,590800
"Aug 21, 2015",222.98,222.98,209.0,211.51,806700
"Aug 20, 2015",216.06,219.0,216.06,217.46,38200
"Aug 19, 2015",220.9,223.0,218.0,219.05,46100
"Aug 18, 2015",219.0,219.39,215.5,218.27,84200
"Aug 17, 2015",224.0,224.01,217.0,219.23,498200
"Aug 13, 2015",226.0,226.0,222.02,222.56,431900
"Aug 12, 2015",229.06,229.06,225.1,225.26,579200
"Aug 11, 2015",226.1,227.35,224.99,225.93,69100
"Aug 10, 2015",228.0,228.0,226.51,227.83,1644800
"Aug 7, 2015",230.0,230.49,227.99,228.55,70900
"Aug 6, 2015",235.0,235.0,230.05,230.2,47700
"Aug 5, 2015",234.5,234.5,232.52,233.0,418400
"Aug 4, 2015",233.5,236.0,232.1,234.32,358700
"Aug 3, 2015",232.5,235.9,229.0,233.93,391700
"Jul 31, 2015",233.1,234.0,232.0,233.33,241500
"Jul 30, 2015",232.0,236.9,231.99,235.53,282200
"Jul 29, 2015",225.0,235.0,225.0,231.4,461400
"Jul 28, 2015",224.0,226.0,219.0,225.0,45900
"Jul 27, 2015",227.08,230.25,223.17,224.08,384000
"Jul 24, 2015",227.55,228.5,227.02,227.92,242500
"Jul 23, 2015",232.77,232.77,228.05,228.66,247700
"Jul 22, 2015",232.0,235.0,228.0,231.41,1162100
"Jul 16, 2015",224.99,234.41,224.99,232.24,2625100
"Jul 15, 2015",212.1,224.0,212.1,223.26,170800
"Jul 14, 2015",215.0,220.01,215.0,218.43,484800
"Jul 13, 2015",214.2,215.5,214.2,215.04,68700
"Jul 10, 2015",213.95,215.89,213.95,214.06,877500
"Jul 9, 2015",213.9,214.5,213.0,213.74,1123300
"Jul 8, 2015",212.0,214.63,212.0,213.37,73900
"Jul 7, 2015",213.5,214.0,212.15,212.91,1866300
"Jul 6, 2015",213.44,214.0,211.51,212.97,200200
"Jul 3, 2015",211.5,216.0,211.5,213.35,427200
"Jul 2, 2015",216.0,217.0,210.0,211.04,213500
"Jul 1, 2015",215.0,216.75,213.5,214.58,796400
"Jun 30, 2015",209.98,217.0,207.51,215.15,702000
"Jun 29, 2015",205.5,210.0,205.5,209.54,301800
"Jun 26, 2015",207.94,208.25,205.5,207.0,530500
"Jun 25, 2015",205.31,207.99,205.31,207.0,51900
"Jun 24, 2015",206.0,209.0,205.21,207.01,1001800
"Jun 23, 2015",204.01,205.8,204.0,205.62,320300
"Jun 22, 2015",205.0,207.49,203.01,206.99,862900
"Jun 19, 2015",203.05,206.0,203.0,205.07,286000
"Jun 18, 2015",202.05,207.0,202.0,204.39,1047700
"Jun 17, 2015",202.3,202.5,200.3,201.92,78500
"Jun 16, 2015",202.99,203.5,201.6,202.23,253600
"Jun 15, 2015",197.1,204.0,197.1,203.15,451500
"Jun 12, 2015",203.33,204.35,203.0,203.76,458400
"Jun 11, 2015",203.3,206.4,203.71,205.57,761400
"Jun 10, 2015",206.0,207.01,202.0,203.3,1105000
"Jun 9, 2015",200.46,209.0,200.0,204.8,850400
"Jun 8, 2015",198.65,201.0,198.65,199.96,2430300
"Jun 5, 2015",211.0,211.99,209.0,209.1,119900
"Jun 4, 2015",209.15,211.0,208.03,209.98,380100
"Jun 3, 2015",211.0,211.3,209.4,209.42,1027900
"Jun 2, 2015",212.55,214.8,209.4,209.95,2072600
"Jun 1, 2015",204.0,213.2,204.0,212.91,2640600
"May 29, 2015",194.0,203.81,193.4,203.28,3426300
"May 28, 2015",195.0,195.0,194.0,194.11,100500
"May 27, 2015",193.5,196.5,193.0,195.89,3727800
"May 26, 2015",193.93,194.0,192.0,193.06,4934500
"May 25, 2015",190.05,196.0,189.5,193.93,3146000
"May 22, 2015",197.0,199.49,195.6,196.12,153100
"May 21, 2015",195.63,197.9,195.63,196.94,2832900
"May 20, 2015",196.0,197.6,195.1,197.32,1195200
"May 19, 2015",195.98,197.45,195.0,196.96,268900
"May 18, 2015",195.5,197.4,195.0,195.98,303200
"May 15, 2015",194.5,197.94,194.0,197.23,1132900
"May 14, 2015",198.01,199.5,195.25,195.92,370900
"May 13, 2015",203.0,204.0,199.51,201.25,3134100
"May 12, 2015",199.01,204.5,199.0,203.48,392500
"May 11, 2015",199.5,201.49,196.99,199.98,940500
"May 8, 2015",200.0,201.5,199.95,200.23,604600
"May 7, 2015",199.49,202.0,198.51,200.02,2498300
"May 6, 2015",200.0,201.51,198.0,199.03,868600
"May 5, 2015",201.5,202.7,198.01,199.29,517100
"May 4, 2015",201.9,205.5,199.66,203.01,7644600
"Apr 30, 2015",196.5,204.2,196.5,200.6,7792600
"Apr 29, 2015",196.25,197.25,193.0,196.89,4391000
"Apr 28, 2015",199.75,200.0,195.25,195.76,1239700
"Apr 27, 2015",196.0,201.51,192.05,200.1,4413700
"Apr 24, 2015",196.9,198.7,194.5,195.97,2493800
"Apr 23, 2015",199.0,199.0,193.15,195.34,3908100
"Apr 22, 2015",185.5,194.14,185.5,194.14,10543800
"Apr 21, 2015",185.5,186.5,184.2,184.9,8095300
"Apr 20, 2015",189.0,189.0,184.5,185.02,4772700
"Apr 17, 2015",185.0,187.0,183.0,185.19,5937000
"Apr 16, 2015",182.0,189.0,181.5,188.51,643000
"Apr 15, 2015",183.0,183.5,181.0,181.67,2215500
"Apr 14, 2015",178.44,184.3,178.0,181.35,283500
"Apr 13, 2015",182.0,184.0,178.0,179.13,384000
"Apr 10, 2015",180.51,189.45,180.2,184.35,471800
"Apr 9, 2015",173.0,182.4,173.0,181.68,400100
"Apr 8, 2015",175.7,176.0,174.0,174.11,104500
"Apr 7, 2015",176.03,177.8,175.0,175.41,103200
"Apr 6, 2015",186.0,186.0,179.69,181.32,102100
"Apr 3, 2015",187.0,189.99,184.0,185.62,58400
"Apr 2, 2015",186.9,191.6,186.49,187.66,45900
"Apr 1, 2015",180.55,186.76,180.52,184.96,183700
"Mar 31, 2015",172.97,177.87,172.97,177.87,26200
"Mar 30, 2015",175.25,175.25,167.48,169.4,54400
"Mar 27, 2015",181.5,181.5,175.51,176.29,22100
"Mar 26, 2015",188.0,188.0,178.0,179.94,17300
"Mar 25, 2015",187.0,188.0,185.65,185.94,11600
"Mar 24, 2015",190.0,190.0,187.13,187.5,9700
"Mar 20, 2015",188.05,192.51,188.05,190.16,36300
"Mar 19, 2015",186.21,190.0,186.21,188.28,59200
"Mar 18, 2015",185.26,188.0,184.01,187.64,53400
"Mar 17, 2015",189.99,189.99,185.0,185.25,45200
"Mar 16, 2015",196.9,196.0,188.75,189.55,42700
"Mar 13, 2015",197.0,202.5,197.0,199.97,120200
"Mar 12, 2015",195.95,198.0,195.95,196.01,49400
"Mar 11, 2015",195.61,198.0,195.6,197.69,60700
"Mar 10, 2015",201.11,201.8,198.5,198.9,58500
"Mar 9, 2015",201.89,201.89,199.0,200.26,38300
"Mar 6, 2015",203.9,204.0,201.1,201.89,59100
"Mar 5, 2015",202.0,203.9,200.6,202.61,29900
"Mar 4, 2015",203.99,203.99,200.0,200.2,50000
"Mar 3, 2015",200.1,205.5,200.1,200.91,59800
"Mar 2, 2015",203.71,204.9,202.0,202.85,304000
"Feb 27, 2015",205.4,205.4,202.6,203.71,27500
"Feb 26, 2015",204.1,205.8,195.0,203.23,73100
"Feb 25, 2015",204.85,206.1,203.0,203.68,46300
"Feb 24, 2015",204.0,205.0,203.5,204.44,115200
"Feb 23, 2015",205.0,206.0,203.5,203.99,63700
"Feb 20, 2015",205.99,206.3,204.7,205.05,40200
"Feb 19, 2015",205.0,206.5,204.01,205.49,127000
"Feb 18, 2015",203.5,205.9,202.0,204.41,182000
"Feb 17, 2015",202.5,208.0,201.75,202.48,205500
"Feb 16, 2015",202.0,203.0,200.0,202.48,20600
"Feb 13, 2015",198.57,203.0,198.0,201.84,49400
"Feb 12, 2015",202.11,204.2,193.6,197.91,127500
"Feb 11, 2015",205.0,206.2,202.49,203.71,126600
"Feb 10, 2015",208.01,208.01,203.56,204.36,104000
"Feb 9, 2015",212.5,212.5,207.5,208.09,42700
"Feb 6, 2015",211.06,212.1,210.0,210.42,110900
"Feb 4, 2015",209.05,213.65,209.05,212.91,123800
"Feb 3, 2015",211.99,213.0,210.5,212.76,50800
"Feb 2, 2015",210.5,212.5,210.25,211.53,87800
"Jan 30, 2015",207.9,211.6,207.9,210.47,117300
"Jan 29, 2015",207.95,208.5,207.0,207.95,45700
"Jan 28, 2015",211.8,212.9,205.99,206.43,738100
"Jan 27, 2015",214.21,214.21,211.0,211.36,303600
"Jan 26, 2015",210.0,217.5,210.0,215.42,153100
"Jan 23, 2015",212.0,213.5,212.0,212.36,17500
"Jan 22, 2015",214.0,214.0,212.71,212.82,16800
"Jan 21, 2015",213.75,216.0,213.55,213.88,244400
"Jan 20, 2015",215.15,216.5,213.5,213.69,185600
"Jan 19, 2015",215.5,216.89,215.5,215.71,40000
"Jan 16, 2015",218.88,219.01,214.99,215.7,120400
"Jan 15, 2015",218.0,220.0,216.5,218.01,89200
"Jan 14, 2015",218.74,219.98,216.0,217.96,157700
"Jan 13, 2015",218.0,219.0,217.0,217.1,38200
"Jan 12, 2015",218.8,218.8,217.0,217.82,46200
"Jan 9, 2015",217.49,219.69,215.0,217.54,29500
"Jan 8, 2015",218.0,219.7,214.01,215.99,92700
"Jan 7, 2015",219.5,221.0,218.4,219.57,190800
"Jan 6, 2015",221.9,221.9,218.15,218.46,64300
"Jan 5, 2015",219.9,220.84,218.2,220.02,114400
"Jan 2, 2015",215.1,220.0,215.1,218.8,255600
"Jan 1, 2015",217.98,217.98,214.51,216.03,12800
"Dec 31, 2014",218.0,219.0,216.05,216.26,28700
"Dec 30, 2014",217.0,218.25,216.0,217.64,36600
"Dec 29, 2014",219.5,220.0,216.5,216.65,16500
"Dec 26, 2014",220.5,222.0,218.01,218.56,34100
"Dec 24, 2014",225.1,225.1,221.0,221.72,80100
"Dec 23, 2014",221.51,225.75,221.05,224.84,313300
"Dec 22, 2014",215.1,224.4,215.0,222.42,379700
"Dec 19, 2014",212.0,219.0,211.0,215.13,481900
"Dec 18, 2014",209.98,211.99,209.0,211.01,399300
"Dec 17, 2014",208.0,208.05,206.0,207.99,125900
"Dec 16, 2014",207.5,208.75,204.0,207.63,3052200
"Dec 15, 2014",208.89,208.89,208.0,208.03,121400
"Dec 12, 2014",206.01,210.0,206.01,207.38,381600
"Dec 11, 2014",209.02,210.0,207.6,208.0,320600
"Dec 10, 2014",208.03,208.95,206.0,208.03,59900
"Dec 9, 2014",208.51,210.45,208.0,208.91,58700
"Dec 8, 2014",206.7,210.2,206.0,209.6,199000
"Dec 5, 2014",204.79,209.45,204.0,205.98,733900
"Dec 4, 2014",202.0,205.0,201.55,204.39,559800
"Dec 3, 2014",202.0,203.3,200.1,201.15,226900
"Dec 2, 2014",203.0,205.0,200.5,201.43,335500
"Dec 1, 2014",206.0,206.0,201.0,201.56,202100
"Nov 28, 2014",206.0,207.5,204.5,204.75,101600
"Nov 27, 2014",208.8,209.1,207.15,207.44,15300
"Nov 26, 2014",208.0,211.0,207.75,208.58,98900
"Nov 25, 2014",208.13,210.5,206.5,208.7,89700
"Nov 24, 2014",209.6,210.15,208.25,209.65,56600
"Nov 21, 2014",206.0,212.5,206.0,209.49,256200
"Nov 20, 2014",212.0,212.0,201.18,207.0,220200
"Nov 19, 2014",213.0,213.75,210.0,211.76,52700
"Nov 18, 2014",213.6,215.0,213.0,213.21,32000
"Nov 17, 2014",211.99,215.25,211.99,214.48,46300
"Nov 14, 2014",212.88,213.99,211.5,211.85,55100
"Nov 13, 2014",215.15,216.01,213.0,213.11,492300
"Nov 12, 2014",215.2,218.0,213.55,215.15,172000
"Nov 11, 2014",212.6,215.1,212.51,214.74,152800
"Nov 10, 2014",214.08,215.0,212.99,213.59,370500
"Nov 7, 2014",215.05,216.3,214.1,214.49,60600
"Nov 6, 2014",214.1,218.5,214.1,217.07,261000
"Nov 5, 2014",213.5,217.0,213.5,216.15,138300
"Oct 31, 2014",215.9,218.0,213.5,214.53,128800
"Oct 30, 2014",214.0,216.7,213.51,214.6,151600
"Oct 29, 2014",216.0,216.0,213.0,213.39,126900
"Oct 28, 2014",217.0,217.6,214.0,215.36,55100
"Oct 27, 2014",212.0,217.0,212.0,216.51,248500
"Oct 24, 2014",213.15,215.5,209.5,211.57,577000
"Oct 23, 2014",208.5,218.71,207.5,214.11,604300
"Oct 22, 2014",209.47,211.0,207.55,208.3,264500
"Oct 21, 2014",208.2,209.99,205.0,206.94,357300
"Oct 20, 2014",205.65,211.5,205.65,206.39,316500
"Oct 17, 2014",209.45,210.0,206.0,207.06,333200
"Oct 16, 2014",212.5,215.75,207.0,208.44,1133100
"Oct 15, 2014",213.88,213.9,210.1,212.52,489300
"Oct 14, 2014",213.49,215.0,212.0,212.94,720000
"Oct 13, 2014",205.0,213.99,204.0,213.68,993000
"Oct 10, 2014",202.0,205.0,201.5,203.8,183600
"Oct 9, 2014",206.45,206.94,200.0,200.84,859400
"Oct 3, 2014",207.9,209.95,205.11,206.08,54800
"Oct 2, 2014",210.0,211.0,209.1,209.54,368500
"Oct 1, 2014",209.35,210.0,207.0,209.82,111200
"Sep 30, 2014",200.5,210.1,199.1,209.18,521200
"Sep 29, 2014",201.95,203.78,199.0,200.1,320700
"Sep 26, 2014",207.75,209.05,199.97,201.46,385500
"Sep 25, 2014",212.0,213.98,205.0,207.59,316500
"Sep 24, 2014",207.55,213.25,207.5,211.8,491500
"Sep 23, 2014",208.0,210.95,207.5,207.82,132900
"Sep 22, 2014",209.48,210.0,207.12,208.35,290400
"Sep 19, 2014",212.0,213.0,208.3,208.82,154700
"Sep 18, 2014",214.54,216.0,209.99,210.85,156900
"Sep 17, 2014",212.05,216.8,210.0,213.9,643400
"Sep 16, 2014",204.6,214.0,204.15,211.41,742800
"Sep 15, 2014",194.5,204.64,193.9,204.62,2106600
"Sep 12, 2014",199.9,202.0,193.15,194.9,902100
"Sep 11, 2014",188.98,197.47,188.98,197.47,1259300
"Sep 10, 2014",191.65,191.65,187.75,188.07,415800
"Sep 9, 2014",187.88,196.0,187.88,190.51,297500
"Sep 8, 2014",187.15,188.0,186.81,187.24,510200
"Sep 5, 2014",187.7,188.5,186.0,186.77,86100
"Sep 4, 2014",188.1,190.7,188.0,188.18,179500
"Sep 3, 2014",190.31,191.25,189.01,189.31,258100
"Sep 2, 2014",189.89,191.5,189.5,190.78,528900
"Sep 1, 2014",188.0,189.95,185.5,188.99,146400
"Aug 29, 2014",187.25,191.5,187.0,189.56,165900
"Aug 28, 2014",183.0,185.5,182.0,185.04,66200
"Aug 27, 2014",184.01,185.0,183.0,183.97,30100
"Aug 26, 2014",185.0,185.7,184.9,185.01,13000
"Aug 25, 2014",185.5,185.75,184.0,185.05,257300
"Aug 22, 2014",186.75,187.17,186.0,186.02,871400
"Aug 21, 2014",187.0,189.75,186.0,186.87,89300
"Aug 20, 2014",187.6,188.0,185.11,185.98,964900
"Aug 19, 2014",185.35,186.49,184.25,185.63,27000
"Aug 18, 2014",187.0,190.0,187.0,187.65,529500
"Aug 15, 2014",187.0,190.0,186.0,189.85,82200
"Aug 13, 2014",184.0,185.99,183.5,185.02,77900
"Aug 12, 2014",179.25,188.0,179.25,183.2,651500
"Aug 11, 2014",183.01,187.7,179.24,182.18,327100
"Aug 8, 2014",189.0,191.45,187.7,188.67,59000
"Aug 7, 2014",189.0,191.0,188.5,190.42,210000
"Aug 6, 2014",187.15,191.0,185.01,190.31,251600
"Aug 5, 2014",188.45,191.98,187.4,189.9,209300
"Aug 4, 2014",186.25,188.0,185.0,187.17,79500
"Jul 28, 2014",188.3,190.9,187.85,188.02,165100
"Jul 24, 2014",189.0,190.75,188.0,188.3,404300
"Jul 23, 2014",192.0,194.5,188.65,188.98,552700
"Jul 22, 2014",190.1,191.0,188.5,189.72,322300
"Jul 21, 2014",190.0,191.0,189.0,190.08,147100
"Jul 18, 2014",191.89,192.0,189.0,189.89,110400
"Jul 17, 2014",189.5,194.0,189.5,191.88,391300
"Jul 16, 2014",188.5,189.5,188.0,188.22,24300
"Jul 15, 2014",190.5,194.0,189.2,189.61,54800
"Jul 14, 2014",187.0,190.99,187.0,189.61,44500
"Jul 11, 2014",189.0,189.0,187.25,187.68,7000
"Jul 10, 2014",189.03,190.69,187.99,188.07,16800
"Jul 9, 2014",189.97,191.0,189.01,190.69,27100
"Jul 8, 2014",191.0,191.0,189.02,189.41,7000
"Jul 7, 2014",192.99,192.99,191.0,191.04,136100
"Jul 4, 2014",191.12,192.5,191.12,191.94,9200
"Jul 3, 2014",194.0,194.0,192.15,192.62,16700
"Jul 2, 2014",194.0,195.5,192.31,194.01,29500
"Jul 1, 2014",193.1,198.0,193.02,194.07,78400
"Jun 30, 2014",188.1,197.97,185.11,193.79,607000
"Jun 27, 2014",186.0,190.49,183.0,188.55,130500
"Jun 26, 2014",182.0,185.5,182.0,184.98,189400
"Jun 25, 2014",184.15,186.54,182.0,182.69,43000
"Jun 24, 2014",180.8,185.45,180.0,184.79,196500
"Jun 23, 2014",177.5,183.0,173.0,180.34,202900
"Jun 20, 2014",177.31,185.0,177.31,178.7,88300
"Jun 19, 2014",182.0,182.0,178.11,178.61,94700
"Jun 18, 2014",183.8,184.0,181.5,182.06,35200
"Jun 17, 2014",186.5,187.02,183.0,183.55,41900
"Jun 16, 2014",186.2,189.99,186.15,187.13,171800
"Jun 13, 2014",184.5,190.1,184.5,187.63,208500
"Jun 12, 2014",186.99,187.0,184.01,185.87,31700
"Jun 11, 2014",187.0,187.99,185.13,185.97,27700
"Jun 10, 2014",189.02,190.0,185.0,185.67,77800
"Jun 9, 2014",190.0,192.0,189.15,189.93,94300
"Jun 6, 2014",190.0,190.9,188.2,188.9,107900
"Jun 5, 2014",190.5,192.0,188.0,189.78,65100
"Jun 4, 2014",189.5,191.0,188.0,188.63,36600
"Jun 3, 2014",192.0,193.0,184.99,189.71,106900
"Jun 2, 2014",192.0,194.5,191.5,192.36,114200
"May 30, 2014",189.9,197.0,187.75,193.23,356100
"May 29, 2014",184.0,189.5,184.0,188.33,176900
"May 28, 2014",185.0,185.0,184.0,184.2,15700
"May 27, 2014",187.25,187.75,184.05,184.62,36300
"May 26, 2014",181.7,186.4,181.6,185.99,102000
"May 23, 2014",184.25,184.25,182.04,182.67,14400
"May 22, 2014",182.5,185.2,182.0,184.75,93500
"May 21, 2014",183.96,184.0,182.1,182.54,19200
"May 20, 2014",184.9,185.75,184.11,184.14,14000
"May 19, 2014",184.95,187.0,184.51,186.04,119500
"May 16, 2014",182.1,185.0,182.1,183.95,82700
"May 15, 2014",180.0,185.73,180.0,183.53,322000
"May 14, 2014",180.0,181.4,180.0,180.16,20000
"May 13, 2014",180.02,182.0,180.0,180.65,39000
"May 12, 2014",181.11,182.0,180.0,180.96,17300
"May 9, 2014",183.5,186.0,180.15,181.98,67200
"May 8, 2014",180.01,187.5,179.8,186.79,183900
"May 7, 2014",180.5,182.5,179.2,180.61,48700
"May 6, 2014",181.75,183.0,180.0,180.35,24400
"May 5, 2014",184.05,185.0,179.0,184.13,140000
"May 2, 2014",184.7,187.9,183.01,185.21,203900
"Apr 30, 2014",184.8,185.5,183.05,184.72,126000
"Apr 29, 2014",187.0,187.0,181.01,184.85,265100
"Apr 28, 2014",188.0,190.0,185.12,186.17,184200
"Apr 25, 2014",184.5,191.0,183.01,188.88,761700
"Apr 24, 2014",182.5,186.0,182.1,184.94,294300
"Apr 23, 2014",188.14,190.98,183.5,184.14,247800
"Apr 22, 2014",184.47,190.5,184.47,189.14,739600
"Apr 21, 2014",185.02,186.2,182.49,182.94,110600
"Apr 18, 2014",192.15,195.15,185.5,187.27,110500
"Apr 17, 2014",192.19,195.6,183.01,192.11,1237700
"Apr 16, 2014",190.5,196.5,190.5,191.96,935700
"Apr 15, 2014",182.0,189.94,178.06,189.28,1238500
"Apr 14, 2014",180.5,182.0,179.02,180.9,63200
"Apr 11, 2014",181.32,183.5,179.75,181.09,240300
"Apr 10, 2014",178.42,187.0,178.0,182.25,476300
"Apr 9, 2014",177.0,179.5,177.0,178.12,88300
"Apr 8, 2014",178.0,182.0,176.0,178.44,239600
"Apr 7, 2014",176.0,178.0,175.5,177.18,83200
"Apr 4, 2014",176.6,178.0,174.5,176.7,256500
"Apr 3, 2014",178.59,180.0,176.0,178.0,489000
"Apr 2, 2014",176.85,180.0,176.85,177.25,147200
"Apr 1, 2014",173.11,177.0,173.0,175.55,163400
"Mar 31, 2014",168.5,175.25,168.5,174.31,430600
"Mar 28, 2014",171.0,172.0,169.01,170.15,307300
"Mar 27, 2014",168.11,174.01,168.11,170.96,719600
"Mar 26, 2014",164.4,170.02,162.2,168.1,292200
"Mar 25, 2014",161.45,163.89,158.98,162.22,215000
"Mar 24, 2014",163.5,164.0,159.0,160.17,103800
"Mar 21, 2014",157.0,164.5,157.0,164.01,164600
"Mar 20, 2014",179.26,180.5,177.0,179.92,344400
"Mar 19, 2014",179.05,180.59,176.5,178.73,155500
"Mar 18, 2014",181.5,183.0,177.25,178.3,240300
"Mar 17, 2014",182.5,185.5,181.0,182.81,170900
"Mar 14, 2014",182.8,183.0,181.0,181.56,41500
"Mar 13, 2014",183.5,183.5,181.25,182.95,153800
